Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
TRANSFER,3,4,46.07,122.84,Advance shipping,0,18,Men's Footwear,Hamtramck,EE. UU.,Jonathan,8860,Rocha,Consumer,MI,5283 Golden Edge,48212.0,4,Apparel,42.39984894,-83.05892944,USCA,Arlington,Estados Unidos,8860,7.15,0.06,129.99,0.38,1,129.99,122.84,46.07,South of  USA ,Virginia,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,1,4.33,49.19,Late delivery,1,17,Cleats,Chicago,EE. UU.,Mary,5092,Rodriguez,Consumer,IL,9615 Jagged Downs,60624.0,4,Apparel,41.71912003,-87.64276123,Europe,Dudley,Reino Unido,5092,10.8,0.18,59.99,0.09,1,59.99,49.19,4.33,Northern Europe,Inglaterra,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,First Class
CASH,2,1,131.19,327.98,Late delivery,1,45,Fishing,Beloit,EE. UU.,Patrick,1277,Bishop,Home Office,WI,1987 Grand Concession,53511.0,7,Fan Shop,42.52750397,-89.07718658,Pacific Asia,Pune,India,1277,72.0,0.18,399.98,0.4,1,399.98,327.98,131.19,South Asia,Maharashtra,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,2,4,26.46,94.49,Advance shipping,0,9,Cardio Equipment,Louisville,EE. UU.,Mary,8964,Berger,Home Office,KY,4678 Fallen Townline,40214.0,3,Footwear,38.18265152,-85.75534821,Europe,Lisbon,Portugal,8964,5.5,0.06,99.99,0.28,1,99.99,94.49,26.46,Southern Europe,Lisboa,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,3,4,-5.3,378.41,Advance shipping,0,66,Crafts,Caguas,Puerto Rico,Chelsea,18520,Graves,Corporate,PR,1132 Harvest Front,725.0,4,Apparel,18.23527527,-66.0370636,Pacific Asia,Wollongong,Australia,18520,83.07,0.18,461.48,-0.01,1,461.48,378.41,-5.3,Oceania,Nueva Gales del Sur,COMPLETE,Porcelain crafts,461.48,Standard Class
DEBIT,6,4,18.75,74.99,Late delivery,1,9,Cardio Equipment,Irving,EE. UU.,Deborah,6143,Barber,Consumer,TX,593 Silent Dale Pointe,75061.0,3,Footwear,32.82715988,-97.00611877,LATAM,León,México,6143,25.0,0.25,99.99,0.25,1,99.99,74.99,18.75,Central America,Guanajuato,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
CASH,2,4,19.31,41.98,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,12024,Smith,Consumer,PR,1736 Clear Gate,725.0,7,Fan Shop,18.2131443,-66.37060547,LATAM,San Salvador,El Salvador,12024,8.0,0.16,49.98,0.46,1,49.98,41.98,19.31,Central America,San Salvador,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,2,1,96.0,319.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Mark,1748,Smith,Consumer,PR,1655 Foggy Rise Swale,725.0,7,Fan Shop,18.24350929,-66.37060547,LATAM,Bogotá,Colombia,1748,80.0,0.2,399.98,0.3,1,399.98,319.98,96.0,South America,Bogotá,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
PAYMENT,5,2,-66.42,332.1,Late delivery,1,63,Children's Clothing,Brooklyn,EE. UU.,Martina,13962,Vance,Corporate,NY,4167 Little Thicket,11223.0,4,Apparel,40.64083481,-73.94269562,Europe,Blackburn,Reino Unido,13962,25.0,0.07,357.1,-0.2,1,357.1,332.1,-66.42,Northern Europe,Inglaterra,PENDING_PAYMENT,Children's heaters,357.1,Second Class
PAYMENT,6,4,79.68,165.99,Late delivery,1,48,Water Sports,Spring Valley,EE. UU.,Bobby,572,Rowe,Corporate,CA,9552 Fallen Vale,91977.0,7,Fan Shop,32.72042847,-116.9743805,Pacific Asia,Leshan,China,572,34.0,0.17,199.99,0.48,1,199.99,165.99,79.68,Eastern Asia,Sichuan,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,4,2,38.69,124.79,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Thomas,5229,Butler,Corporate,PR,4047 Indian Range,725.0,4,Apparel,18.22236061,-66.37055206,Pacific Asia,Bangkok,Tailandia,5229,5.2,0.04,129.99,0.31,1,129.99,124.79,38.69,Southeast Asia,Bangkok,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,6,4,90.72,189.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,1128,Chung,Corporate,PR,6296 Misty Goose Avenue,725.0,5,Golf,18.24341583,-66.37055206,Pacific Asia,Afyon,Turquía,1128,11.0,0.06,50.0,0.48,4,200.0,189.0,90.72,West Asia,Afyonkarahisar,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
TRANSFER,2,1,6.72,167.99,Late delivery,1,48,Water Sports,Hesperia,EE. UU.,Kenneth,11890,Sampson,Consumer,CA,5571 Rocky Knoll,92345.0,7,Fan Shop,34.35308075,-117.4370422,LATAM,Gómez Palacio,México,11890,32.0,0.16,199.99,0.04,1,199.99,167.99,6.72,Central America,Durango,PROCESSING,Pelican Sunstream 100 Kayak,199.99,First Class
TRANSFER,4,4,-28.03,195.99,Shipping canceled,0,48,Water Sports,Westland,EE. UU.,Joshua,3193,Smith,Home Office,MI,6595 Shady Concession,48185.0,7,Fan Shop,42.33095169,-83.37251282,USCA,New York City,Estados Unidos,3193,4.0,0.02,199.99,-0.14,1,199.99,195.99,-28.03,East of USA,Nueva York,CANCELED,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,4,4,17.27,47.98,Shipping on time,0,46,Indoor/Outdoor Games,Las Vegas,EE. UU.,Mary,5313,Webb,Home Office,NV,8666 Pleasant Quail Canyon,89108.0,7,Fan Shop,36.19702148,-115.2236481,LATAM,Cuscatancingo,El Salvador,5313,2.0,0.04,49.98,0.36,1,49.98,47.98,17.27,Central America,San Salvador,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,2,32.39,89.98,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,Mary,2265,Smith,Consumer,PR,8581 Broad Trace,725.0,5,Golf,18.20765877,-66.37055206,Pacific Asia,Mumbai,India,2265,29.99,0.25,39.99,0.36,3,119.97,89.98,32.39,South Asia,Maharashtra,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class
TRANSFER,2,1,37.58,130.5,Late delivery,1,24,Women's Apparel,Bronx,EE. UU.,Karen,956,Smith,Corporate,NY,5407 Hazy Hills Point,10473.0,5,Golf,40.9066658,-73.85459137,Pacific Asia,Yakarta,Indonesia,956,19.5,0.13,50.0,0.29,3,150.0,130.5,37.58,Southeast Asia,Yakarta,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
TRANSFER,6,4,-9.4,199.99,Shipping canceled,0,48,Water Sports,Las Cruces,EE. UU.,William,10234,Herrera,Consumer,NM,3980 High Line,88005.0,7,Fan Shop,32.26172638,-106.7713165,LATAM,Brasília,Brasil,10234,0.0,0.0,199.99,-0.05,1,199.99,199.99,-9.4,South America,Distrito Federal,CANCELED,Pelican Sunstream 100 Kayak,199.99,Standard Class
CASH,4,4,-100.7,120.89,Shipping on time,0,18,Men's Footwear,Weslaco,EE. UU.,Zachary,4168,Smith,Corporate,TX,9853 Thunder Downs,78596.0,4,Apparel,26.16252518,-97.98887634,Europe,Haninge,Suecia,4168,9.1,0.07,129.99,-0.83,1,129.99,120.89,-100.7,Northern Europe,Estocolmo,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,2,2,72.19,383.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Mary,3589,Smith,Corporate,PR,8056 Burning River Limits,725.0,7,Fan Shop,18.29557228,-66.37051392,LATAM,Balneário Camboriú,Brasil,3589,16.0,0.04,399.98,0.19,1,399.98,383.98,72.19,South America,Santa Catarina,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class
DEBIT,5,4,67.85,208.77,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Deborah,5540,Smith,Corporate,PR,2659 High Treasure Village,725.0,4,Apparel,18.24044228,-66.37056732,USCA,Houston,Estados Unidos,5540,31.19,0.13,59.99,0.33,4,239.96,208.77,67.85,US Center ,Texas,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,5,4,-13.44,130.5,Late delivery,1,24,Women's Apparel,Hampton,EE. UU.,Andrea,5772,Smith,Consumer,VA,4353 Velvet Treasure Island,23666.0,5,Golf,37.047966,-76.39997101,LATAM,La Romana,República Dominicana,5772,19.5,0.13,50.0,-0.1,3,150.0,130.5,-13.44,Caribbean,La Romana,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,0,0,11.64,155.16,Shipping on time,0,26,Girls' Apparel,Dallas,EE. UU.,Mary,9127,Nolan,Consumer,TX,5452 Lost Estates,75216.0,5,Golf,32.79290009,-96.74819946,Europe,Kingswood,Reino Unido,9127,4.8,0.03,39.99,0.08,4,159.96,155.16,11.64,Northern Europe,Inglaterra,COMPLETE,TYR Boys' Team Digi Jammer,39.99,Same Day
CASH,0,0,69.71,199.17,Shipping on time,0,17,Cleats,Hampton,EE. UU.,Ann,8362,Burnett,Corporate,VA,9800 Honey Oak Mews,23666.0,4,Apparel,38.8540535,-77.28582764,Pacific Asia,Kuala Lumpur,Malasia,8362,40.79,0.17,59.99,0.35,4,239.96,199.17,69.71,Southeast Asia,Kuala Lumpur,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Same Day
DEBIT,4,2,-45.27,247.4,Late delivery,1,46,Indoor/Outdoor Games,Stafford,EE. UU.,Debra,4260,Smith,Consumer,VA,6772 Broad Fawn Park,22554.0,7,Fan Shop,38.42340851,-77.40523529,Africa,Nampula,Mozambique,4260,2.5,0.01,49.98,-0.18,5,249.9,247.4,-45.27,East Africa,Nampula,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,4,-38.49,116.99,Advance shipping,0,18,Men's Footwear,Las Vegas,EE. UU.,Joe,1215,Hart,Consumer,NV,7868 Iron Fawn Mall ,89123.0,4,Apparel,36.04530716,-115.1722946,LATAM,Managua,Nicaragua,1215,13.0,0.1,129.99,-0.33,1,129.99,116.99,-38.49,Central America,Managua,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
CASH,6,4,18.37,48.98,Late delivery,1,46,Indoor/Outdoor Games,Amarillo,EE. UU.,Mary,4464,Johnson,Corporate,TX,437 Heather Quail Concession,79109.0,7,Fan Shop,35.18754196,-101.8676224,Pacific Asia,Malang,Indonesia,4464,1.0,0.02,49.98,0.38,1,49.98,48.98,18.37,Southeast Asia,Java Oriental,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,4,2,-15.04,254.98,Late delivery,1,43,Camping & Hiking,Zanesville,EE. UU.,Mary,6598,Lopez,Consumer,OH,9340 Sleepy Acres,43701.0,7,Fan Shop,39.94148636,-82.00222015,Pacific Asia,Manukau City,Nueva Zelanda,6598,45.0,0.15,299.98,-0.06,1,299.98,254.98,-15.04,Oceania,Auckland,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Second Class
PAYMENT,5,4,178.54,371.96,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,Debra,10977,Potter,Consumer,PR,3775 Emerald Meadow,725.0,3,Footwear,18.2852459,-66.37059021,LATAM,San Luis Potosí,México,10977,28.0,0.07,99.99,0.48,4,399.96,371.96,178.54,Central America,San Luis Potosí,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,2,1,32.0,319.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Debra,6070,Espinoza,Consumer,PR,3579 Bright Fox Villas,725.0,7,Fan Shop,18.21300125,-66.37055206,LATAM,San Salvador,El Salvador,6070,80.0,0.2,399.98,0.1,1,399.98,319.98,32.0,Central America,San Salvador,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,2,1,51.15,176.37,Late delivery,1,17,Cleats,Saint Paul,EE. UU.,Eric,6637,Richardson,Consumer,MN,654 Foggy Point,55124.0,4,Apparel,44.72552109,-93.20613098,Pacific Asia,Manukau City,Nueva Zelanda,6637,3.6,0.02,59.99,0.29,3,179.97,176.37,51.15,Oceania,Auckland,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class
DEBIT,2,1,120.51,331.98,Late delivery,1,45,Fishing,Apex,EE. UU.,Mary,9104,Bryan,Consumer,NC,3663 Umber Cloud Arbor,27502.0,7,Fan Shop,35.71437836,-78.85501862,Europe,Bournemouth,Reino Unido,9104,68.0,0.17,399.98,0.36,1,399.98,331.98,120.51,Northern Europe,Inglaterra,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,6,4,7.56,100.77,Late delivery,1,29,Shop By Sport,Moreno Valley,EE. UU.,Frank,3400,Lewis,Consumer,CA,6721 Golden Line,92557.0,5,Golf,33.94717026,-117.253624,Europe,Las Rozas de Madrid,España,3400,19.2,0.16,39.99,0.08,3,119.97,100.77,7.56,Southern Europe,Madrid,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
DEBIT,1,0,75.66,193.99,Late delivery,1,48,Water Sports,Washington,EE. UU.,Joe,1795,Ramirez,Consumer,DC,2703 Fallen Butterfly Round,20020.0,7,Fan Shop,38.8549614,-76.96936035,LATAM,Querétaro,México,1795,6.0,0.03,199.99,0.39,1,199.99,193.99,75.66,Central America,Querétaro,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Same Day
PAYMENT,4,4,66.5,237.5,Shipping on time,0,24,Women's Apparel,Littleton,EE. UU.,Mary,6859,Smith,Consumer,CO,3538 Golden Bluff Court,80126.0,5,Golf,39.522995,-104.9482193,Europe,Warsaw,Polonia,6859,12.5,0.05,50.0,0.28,5,250.0,237.5,66.5,Eastern Europe,Mazovia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,3,4,16.74,278.98,Advance shipping,0,43,Camping & Hiking,Hialeah,EE. UU.,Joseph,510,Holt,Home Office,FL,5420 Rocky Port,33010.0,7,Fan Shop,25.81123352,-80.26307678,Europe,Helmond,Países Bajos,510,21.0,0.07,299.98,0.06,1,299.98,278.98,16.74,Western Europe,Brabante Septentrional,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,56.57,167.37,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,255,Smith,Corporate,PR,68 Foggy Timber Walk,725.0,4,Apparel,18.22089768,-66.00357819,Pacific Asia,Canberra,Australia,255,12.6,0.07,59.99,0.34,3,179.97,167.37,56.57,Oceania,Territorio de la Capital Australiana,ON_HOLD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,4,110.21,224.91,Advance shipping,0,46,Indoor/Outdoor Games,Chicago,EE. UU.,Janice,4747,Thomas,Corporate,IL,9128 Green Spring Ramp,60645.0,7,Fan Shop,41.70360565,-88.76895905,Europe,Oxford,Reino Unido,4747,24.99,0.1,49.98,0.49,5,249.9,224.91,110.21,Northern Europe,Inglaterra,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,4,26.65,106.59,Advance shipping,0,18,Men's Footwear,North Richland Hills,EE. UU.,Mary,6180,Smith,Corporate,TX,7111 Cotton Blossom Estates,76180.0,4,Apparel,32.84292221,-97.22615814,Pacific Asia,Aurangabad,India,6180,23.4,0.18,129.99,0.25,1,129.99,106.59,26.65,South Asia,Bihar,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
TRANSFER,2,4,73.8,245.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,5633,Smith,Home Office,PR,8811 Rustic Butterfly Byway,725.0,7,Fan Shop,18.26226044,-66.37057495,LATAM,Tegucigalpa,Honduras,5633,54.0,0.18,299.98,0.3,1,299.98,245.98,73.8,Central America,Francisco Morazán,PENDING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
CASH,6,4,74.25,197.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Rose,4567,Smith,Consumer,PR,9016 Foggy Robin Expressway,725.0,7,Fan Shop,18.21073914,-66.37060547,USCA,Chicago,Estados Unidos,4567,2.0,0.01,199.99,0.38,1,199.99,197.99,74.25,US Center ,Illinois,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,4,2,59.9,124.79,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,7353,Copeland,Corporate,PR,2659 Jagged Rabbit View,725.0,4,Apparel,18.25766182,-66.37052918,Pacific Asia,Torquay,Australia,7353,5.2,0.04,129.99,0.48,1,129.99,124.79,59.9,Oceania,Queensland,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,2,1,72.47,249.9,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Donald,9565,Cantrell,Corporate,PR,5621 Lost Via,725.0,7,Fan Shop,18.26172447,-66.37058258,Europe,Espoo,Finlandia,9565,0.0,0.0,49.98,0.29,5,249.9,249.9,72.47,Northern Europe,Uusimaa,ON_HOLD,O'Brien Men's Neoprene Life Vest,49.98,First Class
PAYMENT,6,4,29.39,59.99,Late delivery,1,29,Shop By Sport,Mililani,EE. UU.,Dorothy,5070,Smith,Corporate,HI,6548 Lazy Cove,96789.0,5,Golf,21.4479599,-158.016037,LATAM,Choloma,Honduras,5070,20.0,0.25,39.99,0.49,2,79.98,59.99,29.39,Central America,Cortés,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class
CASH,2,1,7.13,237.5,Late delivery,1,24,Women's Apparel,Fort Lauderdale,EE. UU.,Christian,3578,Cameron,Corporate,FL,690 Pleasant Autumn Mall ,33324.0,5,Golf,26.0984993,-80.27095032,Pacific Asia,Geelong,Australia,3578,12.5,0.05,50.0,0.03,5,250.0,237.5,7.13,Oceania,Victoria,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
DEBIT,2,1,66.13,188.95,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Jacqueline,8593,Smith,Corporate,PR,9 Golden Court,725.0,5,Golf,18.22990799,-66.37060547,Europe,Viena,Austria,8593,11.0,0.06,39.99,0.35,5,199.95,188.95,66.13,Western Europe,Viena,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,4,2,24.53,52.19,Late delivery,1,17,Cleats,El Cajon,EE. UU.,Mary,8664,Smith,Consumer,CA,8259 Colonial Heights,92020.0,4,Apparel,32.79130173,-116.9535141,LATAM,Ibiúna,Brasil,8664,7.8,0.13,59.99,0.47,1,59.99,52.19,24.53,South America,São Paulo,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,4,2,34.75,128.69,Late delivery,1,18,Men's Footwear,Bend,EE. UU.,Mary,123,Mann,Corporate,OR,7676 Colonial Towers,97701.0,4,Apparel,44.05973816,-12.13093758,LATAM,Guayana,Venezuela,123,1.3,0.01,129.99,0.27,1,129.99,128.69,34.75,South America,Bolívar,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
CASH,5,4,34.64,98.96,Late delivery,1,46,Indoor/Outdoor Games,Lancaster,EE. UU.,Mary,8244,Watson,Home Office,CA,5105 Middle Green,93536.0,7,Fan Shop,34.63391876,-118.2207031,LATAM,Betim,Brasil,8244,1.0,0.01,49.98,0.35,2,99.96,98.96,34.64,South America,Minas Gerais,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,5,4,40.5,149.99,Late delivery,1,48,Water Sports,Painesville,EE. UU.,Mary,1891,Mora,Corporate,OH,1804 Misty Plaza,44077.0,7,Fan Shop,41.72412872,-81.24591065,LATAM,Choluteca,Honduras,1891,50.0,0.25,199.99,0.27,1,199.99,149.99,40.5,Central America,Choluteca,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,4,4,5.82,232.76,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Matthew,3998,Smith,Corporate,PR,381 Easy Parade,725.0,4,Apparel,18.29169273,-66.37049866,Europe,Rome,Italia,3998,7.2,0.03,59.99,0.03,4,239.96,232.76,5.82,Southern Europe,Lacio,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,2,4,22.5,299.95,Advance shipping,0,17,Cleats,West Lafayette,EE. UU.,Carolyn,10462,Smith,Consumer,IN,1020 Stony Loop,47906.0,4,Apparel,40.41675949,-87.09310913,LATAM,Mixco,Guatemala,10462,0.0,0.0,59.99,0.08,5,299.95,299.95,22.5,Central America,Guatemala,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,1,14.85,197.99,Late delivery,1,48,Water Sports,Winnetka,EE. UU.,Mary,1233,Sims,Consumer,CA,8651 Heather Drive,91306.0,7,Fan Shop,34.22723007,-118.571106,LATAM,Quito,Ecuador,1233,2.0,0.01,199.99,0.08,1,199.99,197.99,14.85,South America,Pichincha,PENDING,Pelican Sunstream 100 Kayak,199.99,First Class
CASH,3,4,-68.31,82.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Betty,8213,Rollins,Consumer,PR,8944 Misty Willow Point,725.0,5,Golf,18.28588295,-66.37062836,LATAM,São Miguel dos Campos,Brasil,8213,18.0,0.18,50.0,-0.83,2,100.0,82.0,-68.31,South America,Alagoas,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
DEBIT,0,0,38.38,79.97,Shipping on time,0,46,Indoor/Outdoor Games,La Mesa,EE. UU.,Kathleen,3552,Smith,Corporate,CA,4951 Misty Pioneer Mall ,91941.0,7,Fan Shop,32.76065064,-117.0166702,Europe,Talence,Francia,3552,19.99,0.2,49.98,0.48,2,99.96,79.97,38.38,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Same Day
PAYMENT,5,4,123.75,363.98,Late delivery,1,45,Fishing,Stockton,EE. UU.,Mary,649,Smith,Corporate,CA,6590 Amber Fawn Meadow,95206.0,7,Fan Shop,37.93373871,-121.3020477,Europe,Lippstadt,Alemania,649,36.0,0.09,399.98,0.34,1,399.98,363.98,123.75,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,4,4,81.89,251.98,Shipping canceled,0,43,Camping & Hiking,Caguas,Puerto Rico,Patrick,12285,Mcgee,Consumer,PR,2059 Sunny Cape,725.0,7,Fan Shop,18.29791451,-66.37050629,Europe,Bordeaux,Francia,12285,48.0,0.16,299.98,0.33,1,299.98,251.98,81.89,Western Europe,Aquitania-Lemosín-Poitou-Charentes,SUSPECTED_FRAUD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,4,4,-95.66,130.5,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,Denise,2921,Smith,Consumer,IL,5163 Merry Line,60624.0,5,Golf,41.8728714,-87.71582031,USCA,Los Angeles,Estados Unidos,2921,19.5,0.13,50.0,-0.73,3,150.0,130.5,-95.66,West of USA ,California,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class
PAYMENT,2,4,81.6,169.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Mary,10500,Smith,Consumer,PR,1800 Tawny Zephyr Terrace,725.0,7,Fan Shop,18.21206093,-66.37055206,LATAM,Soyapango,El Salvador,10500,30.0,0.15,199.99,0.48,1,199.99,169.99,81.6,Central America,San Salvador,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Standard Class
TRANSFER,5,4,1.8,44.98,Late delivery,1,46,Indoor/Outdoor Games,Bronx,EE. UU.,Richard,4981,Shepherd,Home Office,NY,8684 Golden Point,10466.0,7,Fan Shop,40.8907814,-73.85758209,LATAM,Managua,Nicaragua,4981,5.0,0.1,49.98,0.04,1,49.98,44.98,1.8,Central America,Managua,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,3,4,58.65,195.49,Advance shipping,0,71,Music,La Habra,EE. UU.,Hanae,16135,Maddox,Home Office,CA,5163 Velvet Private,90631.0,9,Discs Shop,33.92438507,-117.9593506,Pacific Asia,Agra,India,16135,65.16,0.25,260.65,0.3,1,260.65,195.49,58.65,South Asia,Uttar Pradesh,PENDING,Rock music,260.65,Standard Class
CASH,2,4,45.5,181.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Kevin,8578,Graham,Consumer,PR,5455 Red Lagoon Maze,725.0,7,Fan Shop,18.20775795,-66.37052918,LATAM,Torreón,México,8578,18.0,0.09,199.99,0.25,1,199.99,181.99,45.5,Central America,Coahuila,CLOSED,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,4,4,122.69,391.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Mary,1871,Mcknight,Consumer,PR,6646 Iron Fox Mews,725.0,7,Fan Shop,18.23921585,-66.37059784,LATAM,Orizaba,México,1871,8.0,0.02,399.98,0.31,1,399.98,391.98,122.69,Central America,Veracruz,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,6,2,17.24,37.49,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,4549,Jones,Consumer,PR,4522 Crystal Trail,725.0,7,Fan Shop,18.22914314,-66.37062836,LATAM,Irapuato,México,4549,12.5,0.25,49.98,0.46,1,49.98,37.49,17.24,Central America,Guanajuato,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class
DEBIT,2,1,40.0,100.0,Late delivery,1,24,Women's Apparel,Del Rio,EE. UU.,Mary,4694,Rivera,Corporate,TX,8666 Dewy Valley,78840.0,5,Golf,29.77310181,-100.6121979,Africa,Cairo,Egipto,4694,0.0,0.0,50.0,0.4,2,100.0,100.0,40.0,North Africa,El Cairo,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class
PAYMENT,3,2,91.14,185.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,7695,Brown,Consumer,PR,2905 Sleepy Route,725.0,7,Fan Shop,18.20601463,-66.37054443,USCA,Philadelphia,Estados Unidos,7695,14.0,0.07,199.99,0.49,1,199.99,185.99,91.14,East of USA,Pensilvania,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class
